cnn_row,seq_id,fold,source,class_label,target_frame_path
1483,70fb08ecc8b64d4755130319dd5e4151,val,training,straight,data/processed/waymo_e2e/training/70fb08ecc8b64d4755130319dd5e4151_30.npz
1484,10fa32ccd61d791a8bd8b33fcae2189c,val,training,right-turn,data/processed/waymo_e2e/training/10fa32ccd61d791a8bd8b33fcae2189c_22.npz
1485,fa3deaf57d0df0e3057722177a5e27fc,val,val,right-turn,data/processed/waymo_e2e/val/fa3deaf57d0df0e3057722177a5e27fc_10.npz
1486,2172e29e7d46d8281562f33376b2171a,val,training,right-turn,data/processed/waymo_e2e/training/2172e29e7d46d8281562f33376b2171a_90.npz
1487,3b0db7279d0e346cd3a71f5e55969ac0,val,training,left-turn,data/processed/waymo_e2e/training/3b0db7279d0e346cd3a71f5e55969ac0_29.npz
1488,43c8aaf2870a7d5864dbc57e83749a11,val,training,straight,data/processed/waymo_e2e/training/43c8aaf2870a7d5864dbc57e83749a11_31.npz
1489,9881619cce29255300626157a1a5b032,val,training,straight,data/processed/waymo_e2e/training/9881619cce29255300626157a1a5b032_61.npz
1490,6499f70efeb6f46147f2026a7dd79069,val,training,straight,data/processed/waymo_e2e/training/6499f70efeb6f46147f2026a7dd79069_10.npz
1491,44c94c0119f575d93542ddbce114e4e9,val,val,left-turn,data/processed/waymo_e2e/val/44c94c0119f575d93542ddbce114e4e9_147.npz
1492,6c96c45f414e3570f93d29c9c2117d80,val,val,right-turn,data/processed/waymo_e2e/val/6c96c45f414e3570f93d29c9c2117d80_175.npz
1493,cbf26d3d1f79e82aaadccc1de8035892,val,training,straight,data/processed/waymo_e2e/training/cbf26d3d1f79e82aaadccc1de8035892_30.npz
1494,b998f24ead4a6fddb7a4f3a109b6e77a,val,training,left-turn,data/processed/waymo_e2e/training/b998f24ead4a6fddb7a4f3a109b6e77a_105.npz
1495,4283302e5ea09d4075326c691bb64425,val,training,straight,data/processed/waymo_e2e/training/4283302e5ea09d4075326c691bb64425_120.npz
1496,b40eb656c0a2765e0c21fc39d7a85c3a,val,training,straight,data/processed/waymo_e2e/training/b40eb656c0a2765e0c21fc39d7a85c3a_30.npz
1497,e60a31d12b71e88329f5596545818027,val,training,straight,data/processed/waymo_e2e/training/e60a31d12b71e88329f5596545818027_130.npz
1498,eb3f134344b631229335bff69e700218,val,training,right-turn,data/processed/waymo_e2e/training/eb3f134344b631229335bff69e700218_138.npz
1499,d77883ffa3c476ffe71f1694ae982ebe,val,training,right-turn,data/processed/waymo_e2e/training/d77883ffa3c476ffe71f1694ae982ebe_81.npz
1500,b1401c1371c532f96fe11678e636efa1,val,training,straight,data/processed/waymo_e2e/training/b1401c1371c532f96fe11678e636efa1_9.npz
1501,68a724de5d8c65882e1d2a1537231b10,val,training,right-turn,data/processed/waymo_e2e/training/68a724de5d8c65882e1d2a1537231b10_159.npz
1502,64a2e582201ccd3b06b683ca6e3332dd,val,training,straight,data/processed/waymo_e2e/training/64a2e582201ccd3b06b683ca6e3332dd_111.npz
1503,1f0a3239a30e49f83c8c984fcd27a733,val,training,left-turn,data/processed/waymo_e2e/training/1f0a3239a30e49f83c8c984fcd27a733_54.npz
1504,1bd3a510a00a6764f2ca0c08d2635c92,val,val,left-turn,data/processed/waymo_e2e/val/1bd3a510a00a6764f2ca0c08d2635c92_38.npz
1505,5049033e08a7c00b0d77ffabf8181837,val,training,right-turn,data/processed/waymo_e2e/training/5049033e08a7c00b0d77ffabf8181837_128.npz
1506,4d279c1e6f3220a3b594bd085b91e7cf,val,val,straight,data/processed/waymo_e2e/val/4d279c1e6f3220a3b594bd085b91e7cf_11.npz
1507,4fbf3445fba58dc61068d6ce29b4bba1,val,training,straight,data/processed/waymo_e2e/training/4fbf3445fba58dc61068d6ce29b4bba1_30.npz
1508,5d36c48a0b7f2e0feefc27c7d8efbf9f,val,training,right-turn,data/processed/waymo_e2e/training/5d36c48a0b7f2e0feefc27c7d8efbf9f_142.npz
1509,947f6fe3e8c4c6ad4805e1017655e6a0,val,training,left-turn,data/processed/waymo_e2e/training/947f6fe3e8c4c6ad4805e1017655e6a0_117.npz
1510,66f8fecc2fa9a42feeb7617bced04b0c,val,training,left-turn,data/processed/waymo_e2e/training/66f8fecc2fa9a42feeb7617bced04b0c_135.npz
1511,b9f6c1e72bc6fc25b67e1501aefa8126,val,training,straight,data/processed/waymo_e2e/training/b9f6c1e72bc6fc25b67e1501aefa8126_30.npz
1512,abb17f0dedb9a1524daba6685e97ae59,val,training,left-turn,data/processed/waymo_e2e/training/abb17f0dedb9a1524daba6685e97ae59_210.npz
1513,0fe905bcab227d1939f372e1d0badd4e,val,training,left-turn,data/processed/waymo_e2e/training/0fe905bcab227d1939f372e1d0badd4e_28.npz
1514,7d6dae9cb89ff102a48699b2d817cbb2,val,training,right-turn,data/processed/waymo_e2e/training/7d6dae9cb89ff102a48699b2d817cbb2_229.npz
1515,938fcfcff7d05958e956bfefabff0f42,val,training,left-turn,data/processed/waymo_e2e/training/938fcfcff7d05958e956bfefabff0f42_31.npz
1516,94bef9fb3ff97dbb5353f7e825cb22cf,val,training,straight,data/processed/waymo_e2e/training/94bef9fb3ff97dbb5353f7e825cb22cf_20.npz
1517,8b999e0ead4c0944f58ad648e1d7ca3f,val,training,straight,data/processed/waymo_e2e/training/8b999e0ead4c0944f58ad648e1d7ca3f_30.npz
1518,fe64be81fe42f8a9a901da26ba0179c1,val,val,left-turn,data/processed/waymo_e2e/val/fe64be81fe42f8a9a901da26ba0179c1_199.npz
1519,d8e15a46d508599b71f95cc838a0940f,val,training,right-turn,data/processed/waymo_e2e/training/d8e15a46d508599b71f95cc838a0940f_60.npz
1520,7d9554c1aaf6fc56fc754fc8ddf76ea5,val,training,straight,data/processed/waymo_e2e/training/7d9554c1aaf6fc56fc754fc8ddf76ea5_31.npz
1521,211d8a56f423918c49b838a544050064,val,training,straight,data/processed/waymo_e2e/training/211d8a56f423918c49b838a544050064_11.npz
1522,6d2556548b36274db8d073ef6c240ace,val,val,left-turn,data/processed/waymo_e2e/val/6d2556548b36274db8d073ef6c240ace_135.npz
1523,2977e07f20cd30de8a2359a5ace8cfd8,val,training,straight,data/processed/waymo_e2e/training/2977e07f20cd30de8a2359a5ace8cfd8_31.npz
1524,7404ea2577fa188f35f43a3e0713f717,val,training,left-turn,data/processed/waymo_e2e/training/7404ea2577fa188f35f43a3e0713f717_94.npz
1525,05e1f9ef75f7e47d67f096e05d167dcb,val,val,straight,data/processed/waymo_e2e/val/05e1f9ef75f7e47d67f096e05d167dcb_10.npz
1526,75a45f53c35b417dc8d59eb5a9dbd5a1,val,training,right-turn,data/processed/waymo_e2e/training/75a45f53c35b417dc8d59eb5a9dbd5a1_186.npz
1527,5b26936d795b16f5283c2385d9b891cc,val,training,right-turn,data/processed/waymo_e2e/training/5b26936d795b16f5283c2385d9b891cc_76.npz
1528,beaf6bb3abc12debe17dfc52cd8f4ec4,val,training,straight,data/processed/waymo_e2e/training/beaf6bb3abc12debe17dfc52cd8f4ec4_30.npz
1529,ca4c6bfb5353b4f501e74c9883d13d3a,val,training,left-turn,data/processed/waymo_e2e/training/ca4c6bfb5353b4f501e74c9883d13d3a_40.npz
1530,933effd47d45111d816bc815be505761,val,training,left-turn,data/processed/waymo_e2e/training/933effd47d45111d816bc815be505761_30.npz
1531,545c2fe62ab8e234a93a36dbf48440ee,val,training,straight,data/processed/waymo_e2e/training/545c2fe62ab8e234a93a36dbf48440ee_10.npz
1532,f154a9a535109b972a58a169bbfa1a41,val,val,straight,data/processed/waymo_e2e/val/f154a9a535109b972a58a169bbfa1a41_29.npz
1533,d5f5142bc3eb8c87eb2ee25c97601c79,val,training,right-turn,data/processed/waymo_e2e/training/d5f5142bc3eb8c87eb2ee25c97601c79_15.npz
1534,36cbc84552200f0982d853310d68506b,val,training,left-turn,data/processed/waymo_e2e/training/36cbc84552200f0982d853310d68506b_113.npz
1535,815561360bf3731eb6382bae61aa0951,val,training,right-turn,data/processed/waymo_e2e/training/815561360bf3731eb6382bae61aa0951_30.npz
1536,2309be55d6d08e8d7ee28b702dcb2050,val,training,left-turn,data/processed/waymo_e2e/training/2309be55d6d08e8d7ee28b702dcb2050_129.npz
1537,47d66149c4407b0a70d0c926de7fb142,val,training,left-turn,data/processed/waymo_e2e/training/47d66149c4407b0a70d0c926de7fb142_75.npz
1538,517edb9d2be14368685cc9f6184e9afe,val,val,straight,data/processed/waymo_e2e/val/517edb9d2be14368685cc9f6184e9afe_10.npz
1539,a747983d83d7aa6d985de219a3984a12,val,training,straight,data/processed/waymo_e2e/training/a747983d83d7aa6d985de219a3984a12_110.npz
1540,cd160d27605d872eb7850224e0f66a68,val,training,straight,data/processed/waymo_e2e/training/cd160d27605d872eb7850224e0f66a68_31.npz
1541,241e6e041eacfe34b21cde7b630c270c,val,val,straight,data/processed/waymo_e2e/val/241e6e041eacfe34b21cde7b630c270c_9.npz
1542,c449ffdae97cba80dd23c73e3d68fe3e,val,training,straight,data/processed/waymo_e2e/training/c449ffdae97cba80dd23c73e3d68fe3e_30.npz
1543,e8b25925011d4dffe7b23758da22a807,val,training,left-turn,data/processed/waymo_e2e/training/e8b25925011d4dffe7b23758da22a807_68.npz
1544,a9d28c43ea1d48e94fce413ecf10d17c,val,val,straight,data/processed/waymo_e2e/val/a9d28c43ea1d48e94fce413ecf10d17c_10.npz
1545,3c7bc646ab9da9db9219330d23d8ba9f,val,training,right-turn,data/processed/waymo_e2e/training/3c7bc646ab9da9db9219330d23d8ba9f_155.npz
1546,650600741684c633369b61e2aa2cf40e,val,training,right-turn,data/processed/waymo_e2e/training/650600741684c633369b61e2aa2cf40e_193.npz
1547,8ea4ba08f5582f3010f50e7fd9b52603,val,training,right-turn,data/processed/waymo_e2e/training/8ea4ba08f5582f3010f50e7fd9b52603_179.npz
1548,84176c12e42e81a20ebf80779ce39657,val,training,left-turn,data/processed/waymo_e2e/training/84176c12e42e81a20ebf80779ce39657_150.npz
1549,1d3ef1b55232db82707cac69547c65ff,val,training,straight,data/processed/waymo_e2e/training/1d3ef1b55232db82707cac69547c65ff_30.npz
1550,2267328650d42a2ad8ed7fb162512c15,val,training,left-turn,data/processed/waymo_e2e/training/2267328650d42a2ad8ed7fb162512c15_152.npz
1551,f8e6c441856e3e6cec334e8b17ba451d,val,training,straight,data/processed/waymo_e2e/training/f8e6c441856e3e6cec334e8b17ba451d_30.npz
1552,098b425586b45f255163e72284636aac,val,training,left-turn,data/processed/waymo_e2e/training/098b425586b45f255163e72284636aac_9.npz
1553,282f018e914e96fa3336d75ef304b750,val,training,straight,data/processed/waymo_e2e/training/282f018e914e96fa3336d75ef304b750_30.npz
1554,739995ffe7e93704a67c13b280195052,val,val,left-turn,data/processed/waymo_e2e/val/739995ffe7e93704a67c13b280195052_155.npz
1555,a1a8bf2ad677fe2b594e447affccf186,val,val,straight,data/processed/waymo_e2e/val/a1a8bf2ad677fe2b594e447affccf186_29.npz
1556,ec90d1e468f84f2c6392a4dd983bad09,val,training,straight,data/processed/waymo_e2e/training/ec90d1e468f84f2c6392a4dd983bad09_29.npz
1557,099d23d258b298bb20e46a12dd21d7d3,val,training,straight,data/processed/waymo_e2e/training/099d23d258b298bb20e46a12dd21d7d3_11.npz
1558,e76895cdbef0dbeda92be0ac7b345a0c,val,training,right-turn,data/processed/waymo_e2e/training/e76895cdbef0dbeda92be0ac7b345a0c_147.npz
1559,8b6660a0653c8339753d8db89299e308,val,val,left-turn,data/processed/waymo_e2e/val/8b6660a0653c8339753d8db89299e308_147.npz
1560,9b61a09fbe9461c2ab3109bfd920481c,val,training,left-turn,data/processed/waymo_e2e/training/9b61a09fbe9461c2ab3109bfd920481c_145.npz
1561,15fbc8d29c7874eceef3710d8da455a1,val,training,straight,data/processed/waymo_e2e/training/15fbc8d29c7874eceef3710d8da455a1_126.npz
1562,b97fcd76b1463610788909801a971eaa,val,training,straight,data/processed/waymo_e2e/training/b97fcd76b1463610788909801a971eaa_31.npz
1563,4c6d1f08f74e4db1a494ccf73279d5f2,val,training,straight,data/processed/waymo_e2e/training/4c6d1f08f74e4db1a494ccf73279d5f2_132.npz
1564,92b3a73baf39affe02df7c62fc105f47,val,val,left-turn,data/processed/waymo_e2e/val/92b3a73baf39affe02df7c62fc105f47_140.npz
1565,fb4fdcdf21a04aa3531df3df83e7d711,val,training,right-turn,data/processed/waymo_e2e/training/fb4fdcdf21a04aa3531df3df83e7d711_82.npz
1566,183fa0374e66a39d551e6336115aedf6,val,val,straight,data/processed/waymo_e2e/val/183fa0374e66a39d551e6336115aedf6_10.npz
1567,6dc9d9519644766bea21dc5549437466,val,training,right-turn,data/processed/waymo_e2e/training/6dc9d9519644766bea21dc5549437466_29.npz
1568,a4a9b131ce4bec4b2bc8f43547295bfb,val,training,right-turn,data/processed/waymo_e2e/training/a4a9b131ce4bec4b2bc8f43547295bfb_155.npz
1569,b7283b3228bb456a05573bb74c1411d1,val,val,right-turn,data/processed/waymo_e2e/val/b7283b3228bb456a05573bb74c1411d1_140.npz
1570,2f7f1d5b53fae5fd643c0ada046d7f3a,val,val,left-turn,data/processed/waymo_e2e/val/2f7f1d5b53fae5fd643c0ada046d7f3a_142.npz
1571,d172e48d29f1d3b1b0c2f371545051fc,val,training,straight,data/processed/waymo_e2e/training/d172e48d29f1d3b1b0c2f371545051fc_30.npz
1572,e33c1184c95b28e881f136535562e765,val,training,straight,data/processed/waymo_e2e/training/e33c1184c95b28e881f136535562e765_29.npz
1573,5934e42d9ea6a90094eff972eb6d7e4d,val,val,straight,data/processed/waymo_e2e/val/5934e42d9ea6a90094eff972eb6d7e4d_11.npz
1574,de4b707a9123afae541c420c5edd5842,val,training,straight,data/processed/waymo_e2e/training/de4b707a9123afae541c420c5edd5842_93.npz
1575,a72707e8b188cea7d5724aaf76dda5f3,val,val,left-turn,data/processed/waymo_e2e/val/a72707e8b188cea7d5724aaf76dda5f3_144.npz
1576,e6ee24773c31dd8e32c0e07785f4c02b,val,training,straight,data/processed/waymo_e2e/training/e6ee24773c31dd8e32c0e07785f4c02b_31.npz
1577,23f709721e947abbce80b1f972ae2e34,val,training,right-turn,data/processed/waymo_e2e/training/23f709721e947abbce80b1f972ae2e34_10.npz
1578,9a347edd750b8d6d42c5344630f31c34,val,training,right-turn,data/processed/waymo_e2e/training/9a347edd750b8d6d42c5344630f31c34_166.npz
1579,3d998d6cebac60243a63ecb4bf2baf2e,val,training,straight,data/processed/waymo_e2e/training/3d998d6cebac60243a63ecb4bf2baf2e_30.npz
1580,0271d4de361e98d810da73f755daa4e0,val,training,straight,data/processed/waymo_e2e/training/0271d4de361e98d810da73f755daa4e0_124.npz
1581,55109072557e312d5d61e6c778fd014f,val,training,left-turn,data/processed/waymo_e2e/training/55109072557e312d5d61e6c778fd014f_180.npz
1582,e8dfcc593f0120cb77a255d5b43bb320,val,training,right-turn,data/processed/waymo_e2e/training/e8dfcc593f0120cb77a255d5b43bb320_31.npz
1583,3b0ae1df17333ccb8dd1e9bd24825de9,val,training,right-turn,data/processed/waymo_e2e/training/3b0ae1df17333ccb8dd1e9bd24825de9_29.npz
1584,6ce40e45638c50f276bee2648c74b608,val,val,straight,data/processed/waymo_e2e/val/6ce40e45638c50f276bee2648c74b608_30.npz
1585,dd6bd18815e5700bbcea8f0f93868f9e,val,training,straight,data/processed/waymo_e2e/training/dd6bd18815e5700bbcea8f0f93868f9e_31.npz
1586,ff009fdec78b5305453664e3c5174460,val,training,right-turn,data/processed/waymo_e2e/training/ff009fdec78b5305453664e3c5174460_67.npz
1587,1cfa05b3a650cb7d9ac39219d7df121d,val,training,straight,data/processed/waymo_e2e/training/1cfa05b3a650cb7d9ac39219d7df121d_30.npz
1588,05880d1cc5c996ae371bd53bb8a941c3,val,training,right-turn,data/processed/waymo_e2e/training/05880d1cc5c996ae371bd53bb8a941c3_216.npz
1589,3863d816ff1b1aa7a40de54c4ba821eb,val,val,left-turn,data/processed/waymo_e2e/val/3863d816ff1b1aa7a40de54c4ba821eb_52.npz
1590,3efb1579d38812e51084594aaf867cf4,val,training,straight,data/processed/waymo_e2e/training/3efb1579d38812e51084594aaf867cf4_74.npz
1591,3c243f1b8d4b859587b48377893a7512,val,val,right-turn,data/processed/waymo_e2e/val/3c243f1b8d4b859587b48377893a7512_84.npz
1592,d5a542df464004d76568e3ea694133bf,val,val,right-turn,data/processed/waymo_e2e/val/d5a542df464004d76568e3ea694133bf_10.npz
1593,0c7a4d13870e35461a22112db12d425b,val,training,left-turn,data/processed/waymo_e2e/training/0c7a4d13870e35461a22112db12d425b_115.npz
1594,4f9d8f8e37d3fbb5cf6d101aff958f27,val,val,straight,data/processed/waymo_e2e/val/4f9d8f8e37d3fbb5cf6d101aff958f27_9.npz
1595,4ae58eefdc84c8644518fced9f5eb2d0,val,training,straight,data/processed/waymo_e2e/training/4ae58eefdc84c8644518fced9f5eb2d0_31.npz
1596,1bd1ad820a990c950cef9aaf2f68c843,val,training,right-turn,data/processed/waymo_e2e/training/1bd1ad820a990c950cef9aaf2f68c843_219.npz
1597,47e3d70005cb1e8a7ec489b28b55ba8b,val,training,left-turn,data/processed/waymo_e2e/training/47e3d70005cb1e8a7ec489b28b55ba8b_31.npz
1598,385689c856ea095253c84f4eeb9dc6f5,val,training,straight,data/processed/waymo_e2e/training/385689c856ea095253c84f4eeb9dc6f5_10.npz
1599,6721e108761f2234ab1c5c3058849892,val,training,straight,data/processed/waymo_e2e/training/6721e108761f2234ab1c5c3058849892_30.npz
1600,2310c70858fbfedec4e126e1ac06f4b6,val,training,straight,data/processed/waymo_e2e/training/2310c70858fbfedec4e126e1ac06f4b6_9.npz
1601,6c8b31ec351e58a4148d404ad95b110c,val,training,straight,data/processed/waymo_e2e/training/6c8b31ec351e58a4148d404ad95b110c_30.npz
1602,d903220fc93d2d3fa647d49e0e6a5844,val,training,straight,data/processed/waymo_e2e/training/d903220fc93d2d3fa647d49e0e6a5844_29.npz
1603,dfce31eddd186ed13efa86446b6671c9,val,val,right-turn,data/processed/waymo_e2e/val/dfce31eddd186ed13efa86446b6671c9_165.npz
1604,83d76ae8fc7fb5089bd355fa5a1cade9,val,val,straight,data/processed/waymo_e2e/val/83d76ae8fc7fb5089bd355fa5a1cade9_31.npz
1605,05d15eac0d51c16c8eb6bf43c23c705e,val,training,straight,data/processed/waymo_e2e/training/05d15eac0d51c16c8eb6bf43c23c705e_10.npz
1606,90567bc808eff2209e116c2160df08dd,val,training,right-turn,data/processed/waymo_e2e/training/90567bc808eff2209e116c2160df08dd_171.npz
1607,c2c371419a54d38d3e7b7fd36e95ab31,val,training,straight,data/processed/waymo_e2e/training/c2c371419a54d38d3e7b7fd36e95ab31_29.npz
1608,f09efb42934c6c14170004b74e6a54f3,val,training,right-turn,data/processed/waymo_e2e/training/f09efb42934c6c14170004b74e6a54f3_181.npz
1609,a592a1e4ce0911a0defda98a53b549fe,val,training,straight,data/processed/waymo_e2e/training/a592a1e4ce0911a0defda98a53b549fe_30.npz
1610,48b423002fd1b8726ba21dba82bd1e75,val,training,straight,data/processed/waymo_e2e/training/48b423002fd1b8726ba21dba82bd1e75_120.npz
1611,a1fb37e8cacbbdaaf3136109f7998c11,val,training,right-turn,data/processed/waymo_e2e/training/a1fb37e8cacbbdaaf3136109f7998c11_30.npz
1612,886e67d0373bd803094d1fa840651695,val,val,straight,data/processed/waymo_e2e/val/886e67d0373bd803094d1fa840651695_9.npz
1613,c8aedd82b4e1c74c9f3451c6e1e882f4,val,training,left-turn,data/processed/waymo_e2e/training/c8aedd82b4e1c74c9f3451c6e1e882f4_171.npz
1614,4fe50a077365cafbfd8cc0778110391c,val,val,right-turn,data/processed/waymo_e2e/val/4fe50a077365cafbfd8cc0778110391c_193.npz
1615,2e8e82bb03417bb953b44e1e345447a5,val,training,left-turn,data/processed/waymo_e2e/training/2e8e82bb03417bb953b44e1e345447a5_11.npz
1616,64790e5b45cd368a61ea0984ad4f1a41,val,training,left-turn,data/processed/waymo_e2e/training/64790e5b45cd368a61ea0984ad4f1a41_162.npz
1617,f5fbde703de95a5b9f373190f5d8c52b,val,training,right-turn,data/processed/waymo_e2e/training/f5fbde703de95a5b9f373190f5d8c52b_60.npz
1618,845e7da1fdfbd8c8d758a373ed55f029,val,training,left-turn,data/processed/waymo_e2e/training/845e7da1fdfbd8c8d758a373ed55f029_40.npz
1619,1a7fc894c7a149d01cc35f977c8c2f15,val,training,straight,data/processed/waymo_e2e/training/1a7fc894c7a149d01cc35f977c8c2f15_30.npz
1620,1d3625f54dfa3fd2b5ca90718dce0500,val,training,right-turn,data/processed/waymo_e2e/training/1d3625f54dfa3fd2b5ca90718dce0500_32.npz
1621,38d06fbd3ccc7b1862282c0f3132affb,val,training,right-turn,data/processed/waymo_e2e/training/38d06fbd3ccc7b1862282c0f3132affb_58.npz
1622,633acd4421856b5f46c775bd53d4502a,val,training,straight,data/processed/waymo_e2e/training/633acd4421856b5f46c775bd53d4502a_30.npz
1623,f9c40b3c806bee54feb87c27c49731e3,val,training,right-turn,data/processed/waymo_e2e/training/f9c40b3c806bee54feb87c27c49731e3_187.npz
1624,4378fa311cf180d23b06cad6eab55f46,val,training,left-turn,data/processed/waymo_e2e/training/4378fa311cf180d23b06cad6eab55f46_30.npz
1625,d177eff65b31ea921e47ca589385c22e,val,training,straight,data/processed/waymo_e2e/training/d177eff65b31ea921e47ca589385c22e_29.npz
1626,31f7b999608bfbe741b736a6bd8f0a66,val,training,straight,data/processed/waymo_e2e/training/31f7b999608bfbe741b736a6bd8f0a66_130.npz
1627,b2f2a214153b352e9da4dd4c46762815,val,training,right-turn,data/processed/waymo_e2e/training/b2f2a214153b352e9da4dd4c46762815_9.npz
1628,c0e9ce84e72ef0d3a0b5dd57960f8cce,val,training,right-turn,data/processed/waymo_e2e/training/c0e9ce84e72ef0d3a0b5dd57960f8cce_167.npz
1629,cdddf84b377b74ba8446e79aa221b75a,val,training,straight,data/processed/waymo_e2e/training/cdddf84b377b74ba8446e79aa221b75a_30.npz
1630,1970cd837e32cfe066096766ad569cf1,val,training,straight,data/processed/waymo_e2e/training/1970cd837e32cfe066096766ad569cf1_30.npz
1631,e08da8763b91fdf7af93a2e546b6d8a2,val,training,left-turn,data/processed/waymo_e2e/training/e08da8763b91fdf7af93a2e546b6d8a2_125.npz
1632,2bf8a58be87bb47c9fbe45b12b84b4ea,val,val,left-turn,data/processed/waymo_e2e/val/2bf8a58be87bb47c9fbe45b12b84b4ea_189.npz
1633,d6dd84e36f1cf0db4cce7e131385489d,val,val,straight,data/processed/waymo_e2e/val/d6dd84e36f1cf0db4cce7e131385489d_9.npz
1634,f5c835e8c74b712a68a09e9a776885e4,val,val,straight,data/processed/waymo_e2e/val/f5c835e8c74b712a68a09e9a776885e4_30.npz
1635,53436dd61ddab1df89314cecbd23995a,val,training,straight,data/processed/waymo_e2e/training/53436dd61ddab1df89314cecbd23995a_30.npz
1636,15ae1d98c512c1d6e8e1b71c57da8a97,val,val,straight,data/processed/waymo_e2e/val/15ae1d98c512c1d6e8e1b71c57da8a97_9.npz
1637,7854e250a1043af72519707e793680b1,val,val,right-turn,data/processed/waymo_e2e/val/7854e250a1043af72519707e793680b1_179.npz
1638,0e705b208e3a6c0f0be042f89fc071d9,val,training,straight,data/processed/waymo_e2e/training/0e705b208e3a6c0f0be042f89fc071d9_11.npz
1639,f338e5b5fc9732c0d541bbc315250106,val,training,left-turn,data/processed/waymo_e2e/training/f338e5b5fc9732c0d541bbc315250106_142.npz
1640,61347e9ed6061cd0955cb515f2fac982,val,val,straight,data/processed/waymo_e2e/val/61347e9ed6061cd0955cb515f2fac982_106.npz
1641,f865fe1912b55283213c666356df7685,val,val,straight,data/processed/waymo_e2e/val/f865fe1912b55283213c666356df7685_10.npz
1642,2ba01032ca35dfbf69f80a2b07d13910,val,training,right-turn,data/processed/waymo_e2e/training/2ba01032ca35dfbf69f80a2b07d13910_218.npz
1643,6f6deb21db493a017da18133c8813c46,val,training,left-turn,data/processed/waymo_e2e/training/6f6deb21db493a017da18133c8813c46_56.npz
1644,c0955bb3ebe5b1d45769017c5207b8a2,val,training,right-turn,data/processed/waymo_e2e/training/c0955bb3ebe5b1d45769017c5207b8a2_165.npz
1645,a65530e0270f99a74bb7fe7ac29e416e,val,training,straight,data/processed/waymo_e2e/training/a65530e0270f99a74bb7fe7ac29e416e_30.npz
1646,57e3f4d557f856f3b40d35329670f58f,val,val,right-turn,data/processed/waymo_e2e/val/57e3f4d557f856f3b40d35329670f58f_11.npz
1647,5f0d91d9bebc6af381629682682edcf8,val,val,straight,data/processed/waymo_e2e/val/5f0d91d9bebc6af381629682682edcf8_10.npz
1648,cec3066b4609cd0dcb119539fedfbad2,val,training,straight,data/processed/waymo_e2e/training/cec3066b4609cd0dcb119539fedfbad2_31.npz
1649,c146994dc689dc15785929ee5c09052d,val,training,straight,data/processed/waymo_e2e/training/c146994dc689dc15785929ee5c09052d_30.npz
1650,eb97c54fb06d7ff463058acf42abc982,val,training,straight,data/processed/waymo_e2e/training/eb97c54fb06d7ff463058acf42abc982_9.npz
1651,e099540f7bebcbf8d00283b11653bd1f,val,training,right-turn,data/processed/waymo_e2e/training/e099540f7bebcbf8d00283b11653bd1f_153.npz
1652,42802ff1ea764b1e8ff1d50d19de9115,val,training,right-turn,data/processed/waymo_e2e/training/42802ff1ea764b1e8ff1d50d19de9115_30.npz
1653,5ea58c8c2fb10923193ec01997c48735,val,val,straight,data/processed/waymo_e2e/val/5ea58c8c2fb10923193ec01997c48735_10.npz
1654,88c040c00b8b648c9f39bcc185232b6d,val,training,straight,data/processed/waymo_e2e/training/88c040c00b8b648c9f39bcc185232b6d_111.npz
1655,2dbc566c1eac3d661b78f299a9c5727b,val,training,left-turn,data/processed/waymo_e2e/training/2dbc566c1eac3d661b78f299a9c5727b_30.npz
1656,e7280feed123ce025747f1c080848e3b,val,training,straight,data/processed/waymo_e2e/training/e7280feed123ce025747f1c080848e3b_95.npz
1657,0d3c12a8a1ab7c29cfe9ddffcfe28551,val,training,right-turn,data/processed/waymo_e2e/training/0d3c12a8a1ab7c29cfe9ddffcfe28551_125.npz
1658,ced494e111084c218f25672bffef1756,val,training,left-turn,data/processed/waymo_e2e/training/ced494e111084c218f25672bffef1756_31.npz
1659,c8f45de1e780c6bb2a3eb6ea58c9d32e,val,training,left-turn,data/processed/waymo_e2e/training/c8f45de1e780c6bb2a3eb6ea58c9d32e_74.npz
1660,29db47fb69617c02d44f2b858151cd09,val,training,straight,data/processed/waymo_e2e/training/29db47fb69617c02d44f2b858151cd09_31.npz
1661,68e61e0fb93ce1ab657c7c4a6c789311,val,training,right-turn,data/processed/waymo_e2e/training/68e61e0fb93ce1ab657c7c4a6c789311_159.npz
1662,d72caf20cf993a736f9b0de8a847f29c,val,training,left-turn,data/processed/waymo_e2e/training/d72caf20cf993a736f9b0de8a847f29c_209.npz
1663,a02d9c1da351c67dd2a8ce85a235ac2b,val,training,left-turn,data/processed/waymo_e2e/training/a02d9c1da351c67dd2a8ce85a235ac2b_196.npz
1664,9521f296d2d30681059eadddfc8d9c78,val,training,right-turn,data/processed/waymo_e2e/training/9521f296d2d30681059eadddfc8d9c78_208.npz
1665,c813a7b0498907d60229889726e582a1,val,training,left-turn,data/processed/waymo_e2e/training/c813a7b0498907d60229889726e582a1_154.npz
1666,014d03dc9441ee1e2a5d06f9c187792b,val,training,right-turn,data/processed/waymo_e2e/training/014d03dc9441ee1e2a5d06f9c187792b_84.npz
1667,7b5b0644dfebf2ff6d84c85df707203d,val,training,left-turn,data/processed/waymo_e2e/training/7b5b0644dfebf2ff6d84c85df707203d_192.npz
1668,03aa16b749340a29daf2564e772eec4a,val,training,straight,data/processed/waymo_e2e/training/03aa16b749340a29daf2564e772eec4a_82.npz
