sequence_id,frame_id,npz_filename,filepath,day_night,first_frame_id,first_frame_brightness_score,scenario_cluster
bbaa7f64d17a4f25f26d1ef21b5048ca,125,bbaa7f64d17a4f25f26d1ef21b5048ca_125.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_125.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,126,bbaa7f64d17a4f25f26d1ef21b5048ca_126.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_126.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,127,bbaa7f64d17a4f25f26d1ef21b5048ca_127.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_127.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,128,bbaa7f64d17a4f25f26d1ef21b5048ca_128.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_128.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,129,bbaa7f64d17a4f25f26d1ef21b5048ca_129.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_129.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,130,bbaa7f64d17a4f25f26d1ef21b5048ca_130.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_130.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,131,bbaa7f64d17a4f25f26d1ef21b5048ca_131.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_131.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,132,bbaa7f64d17a4f25f26d1ef21b5048ca_132.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_132.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,133,bbaa7f64d17a4f25f26d1ef21b5048ca_133.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_133.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,134,bbaa7f64d17a4f25f26d1ef21b5048ca_134.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_134.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,135,bbaa7f64d17a4f25f26d1ef21b5048ca_135.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_135.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,136,bbaa7f64d17a4f25f26d1ef21b5048ca_136.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_136.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,137,bbaa7f64d17a4f25f26d1ef21b5048ca_137.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_137.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,138,bbaa7f64d17a4f25f26d1ef21b5048ca_138.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_138.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,139,bbaa7f64d17a4f25f26d1ef21b5048ca_139.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_139.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,140,bbaa7f64d17a4f25f26d1ef21b5048ca_140.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_140.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,141,bbaa7f64d17a4f25f26d1ef21b5048ca_141.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_141.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,142,bbaa7f64d17a4f25f26d1ef21b5048ca_142.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_142.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,143,bbaa7f64d17a4f25f26d1ef21b5048ca_143.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_143.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,144,bbaa7f64d17a4f25f26d1ef21b5048ca_144.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_144.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,145,bbaa7f64d17a4f25f26d1ef21b5048ca_145.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_145.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,146,bbaa7f64d17a4f25f26d1ef21b5048ca_146.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_146.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,147,bbaa7f64d17a4f25f26d1ef21b5048ca_147.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_147.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,148,bbaa7f64d17a4f25f26d1ef21b5048ca_148.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_148.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,149,bbaa7f64d17a4f25f26d1ef21b5048ca_149.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_149.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,150,bbaa7f64d17a4f25f26d1ef21b5048ca_150.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_150.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,151,bbaa7f64d17a4f25f26d1ef21b5048ca_151.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_151.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,152,bbaa7f64d17a4f25f26d1ef21b5048ca_152.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_152.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,153,bbaa7f64d17a4f25f26d1ef21b5048ca_153.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_153.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,154,bbaa7f64d17a4f25f26d1ef21b5048ca_154.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_154.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,155,bbaa7f64d17a4f25f26d1ef21b5048ca_155.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_155.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,156,bbaa7f64d17a4f25f26d1ef21b5048ca_156.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_156.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,157,bbaa7f64d17a4f25f26d1ef21b5048ca_157.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_157.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,158,bbaa7f64d17a4f25f26d1ef21b5048ca_158.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_158.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,159,bbaa7f64d17a4f25f26d1ef21b5048ca_159.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_159.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,160,bbaa7f64d17a4f25f26d1ef21b5048ca_160.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_160.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,161,bbaa7f64d17a4f25f26d1ef21b5048ca_161.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_161.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,162,bbaa7f64d17a4f25f26d1ef21b5048ca_162.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_162.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,163,bbaa7f64d17a4f25f26d1ef21b5048ca_163.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_163.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,164,bbaa7f64d17a4f25f26d1ef21b5048ca_164.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_164.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,165,bbaa7f64d17a4f25f26d1ef21b5048ca_165.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_165.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,166,bbaa7f64d17a4f25f26d1ef21b5048ca_166.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_166.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,167,bbaa7f64d17a4f25f26d1ef21b5048ca_167.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_167.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,168,bbaa7f64d17a4f25f26d1ef21b5048ca_168.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_168.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,169,bbaa7f64d17a4f25f26d1ef21b5048ca_169.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_169.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,170,bbaa7f64d17a4f25f26d1ef21b5048ca_170.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_170.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,171,bbaa7f64d17a4f25f26d1ef21b5048ca_171.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_171.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,172,bbaa7f64d17a4f25f26d1ef21b5048ca_172.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_172.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,173,bbaa7f64d17a4f25f26d1ef21b5048ca_173.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_173.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,174,bbaa7f64d17a4f25f26d1ef21b5048ca_174.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_174.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,175,bbaa7f64d17a4f25f26d1ef21b5048ca_175.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_175.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,176,bbaa7f64d17a4f25f26d1ef21b5048ca_176.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_176.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,177,bbaa7f64d17a4f25f26d1ef21b5048ca_177.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_177.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,178,bbaa7f64d17a4f25f26d1ef21b5048ca_178.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_178.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,179,bbaa7f64d17a4f25f26d1ef21b5048ca_179.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_179.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,180,bbaa7f64d17a4f25f26d1ef21b5048ca_180.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_180.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,181,bbaa7f64d17a4f25f26d1ef21b5048ca_181.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_181.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,182,bbaa7f64d17a4f25f26d1ef21b5048ca_182.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_182.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,183,bbaa7f64d17a4f25f26d1ef21b5048ca_183.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_183.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,184,bbaa7f64d17a4f25f26d1ef21b5048ca_184.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_184.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,185,bbaa7f64d17a4f25f26d1ef21b5048ca_185.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_185.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,186,bbaa7f64d17a4f25f26d1ef21b5048ca_186.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_186.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,187,bbaa7f64d17a4f25f26d1ef21b5048ca_187.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_187.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,188,bbaa7f64d17a4f25f26d1ef21b5048ca_188.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_188.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,189,bbaa7f64d17a4f25f26d1ef21b5048ca_189.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_189.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,190,bbaa7f64d17a4f25f26d1ef21b5048ca_190.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_190.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,191,bbaa7f64d17a4f25f26d1ef21b5048ca_191.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_191.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,192,bbaa7f64d17a4f25f26d1ef21b5048ca_192.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_192.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,193,bbaa7f64d17a4f25f26d1ef21b5048ca_193.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_193.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,194,bbaa7f64d17a4f25f26d1ef21b5048ca_194.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_194.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,195,bbaa7f64d17a4f25f26d1ef21b5048ca_195.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_195.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,196,bbaa7f64d17a4f25f26d1ef21b5048ca_196.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_196.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,197,bbaa7f64d17a4f25f26d1ef21b5048ca_197.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_197.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,198,bbaa7f64d17a4f25f26d1ef21b5048ca_198.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_198.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,199,bbaa7f64d17a4f25f26d1ef21b5048ca_199.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_199.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,200,bbaa7f64d17a4f25f26d1ef21b5048ca_200.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_200.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,201,bbaa7f64d17a4f25f26d1ef21b5048ca_201.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_201.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,202,bbaa7f64d17a4f25f26d1ef21b5048ca_202.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_202.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,203,bbaa7f64d17a4f25f26d1ef21b5048ca_203.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_203.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,204,bbaa7f64d17a4f25f26d1ef21b5048ca_204.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_204.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,205,bbaa7f64d17a4f25f26d1ef21b5048ca_205.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_205.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,206,bbaa7f64d17a4f25f26d1ef21b5048ca_206.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_206.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,207,bbaa7f64d17a4f25f26d1ef21b5048ca_207.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_207.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,208,bbaa7f64d17a4f25f26d1ef21b5048ca_208.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_208.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,209,bbaa7f64d17a4f25f26d1ef21b5048ca_209.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_209.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,210,bbaa7f64d17a4f25f26d1ef21b5048ca_210.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_210.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,211,bbaa7f64d17a4f25f26d1ef21b5048ca_211.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_211.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,212,bbaa7f64d17a4f25f26d1ef21b5048ca_212.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_212.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,213,bbaa7f64d17a4f25f26d1ef21b5048ca_213.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_213.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,214,bbaa7f64d17a4f25f26d1ef21b5048ca_214.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_214.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,215,bbaa7f64d17a4f25f26d1ef21b5048ca_215.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_215.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,216,bbaa7f64d17a4f25f26d1ef21b5048ca_216.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_216.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,217,bbaa7f64d17a4f25f26d1ef21b5048ca_217.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_217.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,218,bbaa7f64d17a4f25f26d1ef21b5048ca_218.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_218.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,219,bbaa7f64d17a4f25f26d1ef21b5048ca_219.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_219.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,220,bbaa7f64d17a4f25f26d1ef21b5048ca_220.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_220.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,221,bbaa7f64d17a4f25f26d1ef21b5048ca_221.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_221.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,222,bbaa7f64d17a4f25f26d1ef21b5048ca_222.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_222.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,223,bbaa7f64d17a4f25f26d1ef21b5048ca_223.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_223.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,224,bbaa7f64d17a4f25f26d1ef21b5048ca_224.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_224.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,225,bbaa7f64d17a4f25f26d1ef21b5048ca_225.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_225.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,226,bbaa7f64d17a4f25f26d1ef21b5048ca_226.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_226.npz,day,29,0.83244175,Foreign Object Debris
bbaa7f64d17a4f25f26d1ef21b5048ca,227,bbaa7f64d17a4f25f26d1ef21b5048ca_227.npz,..\data\processed\waymo_e2e\val\bbaa7f64d17a4f25f26d1ef21b5048ca_227.npz,day,29,0.83244175,Foreign Object Debris
bc0d724d46340fc33504ae9f24b9df55,28,bc0d724d46340fc33504ae9f24b9df55_28.npz,..\data\processed\waymo_e2e\val\bc0d724d46340fc33504ae9f24b9df55_28.npz,day,28,0.5702208,Foreign Object Debris
bc0d724d46340fc33504ae9f24b9df55,29,bc0d724d46340fc33504ae9f24b9df55_29.npz,..\data\processed\waymo_e2e\val\bc0d724d46340fc33504ae9f24b9df55_29.npz,day,28,0.5702208,Foreign Object Debris
bc0d724d46340fc33504ae9f24b9df55,30,bc0d724d46340fc33504ae9f24b9df55_30.npz,..\data\processed\waymo_e2e\val\bc0d724d46340fc33504ae9f24b9df55_30.npz,day,28,0.5702208,Foreign Object Debris
bc0d724d46340fc33504ae9f24b9df55,31,bc0d724d46340fc33504ae9f24b9df55_31.npz,..\data\processed\waymo_e2e\val\bc0d724d46340fc33504ae9f24b9df55_31.npz,day,28,0.5702208,Foreign Object Debris
bc0d724d46340fc33504ae9f24b9df55,32,bc0d724d46340fc33504ae9f24b9df55_32.npz,..\data\processed\waymo_e2e\val\bc0d724d46340fc33504ae9f24b9df55_32.npz,day,28,0.5702208,Foreign Object Debris
bc0d724d46340fc33504ae9f24b9df55,33,bc0d724d46340fc33504ae9f24b9df55_33.npz,..\data\processed\waymo_e2e\val\bc0d724d46340fc33504ae9f24b9df55_33.npz,day,28,0.5702208,Foreign Object Debris
bc0d724d46340fc33504ae9f24b9df55,34,bc0d724d46340fc33504ae9f24b9df55_34.npz,..\data\processed\waymo_e2e\val\bc0d724d46340fc33504ae9f24b9df55_34.npz,day,28,0.5702208,Foreign Object Debris
